,question,target
2655,What does the MAF/MinorAlleleCount mean?,1
6123,Fulfillment webhook with Dialogflow to operate on a Firestore database,2
4587,Heuristic for Rubik's cube,2
7591,Proof that a function is not computable by a Turing Machine,2
2554,What are the differences between the margins of the lateral and medial condyles of the tibia?,1
5076,"Given a prime power, is it possible to efficiently compute the prime",2
7876,Method for realtime form validation,2
988,What is the fate of micronucleus DNA?,1
11328,Find $n$ if the quotient group $\Bbb Z_{40}/\langle \overline{15} \rangle $ is isomorphic to $\Bbb Z_n$.,0
6582,Is a Petri net without places well-defined?,2
7043,Youtube Iframe load only when thumbnail image is clicked,2
11734,Graph spectrum: bipartite structure and cluster structure,0
4570,Processing compressed .csv files,2
6816,Question about non recursively enumerable language,2
10371,A relation on Legendre functions with real index,0
11360,"Is there an identity element for the set of vectors with 3 components, with the binary operation vector product?",0
5335,Fixed-Size Floating-Point Types,2
4167,What units should Shannon entropy be measured in?,2
6540,Converting events in an agenda to textual format,2
10760,Question about symplectic tranformations,0
3714,Distribution of the number of clover leaves,1
3710,"Is this mammalian embryo blastocyst, gastrula or only phase between them?",1
2920,Are ITS1 and ITS2 good for divergence time estimation?,1
3053,Increase rate of change in coding regions?,1
8617,Dividing a class into groups,0
1620,"Does vaccination make the immune system ""lazy""?",1
599,What was the first known flower meant for a flying pollinator insect?,1
7269,Banner Picker in jQuery,2
5265,Populate DataTable with API results,2
11495,How to solve a nonlinear second order differential equation?,0
1859,Is this a Wolf Spider?,1
6201,What constructor implementaton follows best practice in Java,2
196,Why am I finding peculiar B cell population when pbmcs are cultured for 3 days with CD40L?,1
4321,Find all group of neighbors with a constraint weight,2
9027,Hessian of Morse function on $S^{n}$ mistake,0
7816,"If a language is X-complete, is its complement is X-complete as well?",2
6830,Help in understanding the implementation/application of scope trees,2
8297,How can we solve: $\sqrt{x} + \ln(x) -1 = 0$?,0
6014,"""Flatten dictionary"" challenge",2
9549,"Given a time, calculate the angle between the hour and minute hands",0
8874,"Is the space $B([a,b])$ separable?",0
5671,"Proof that $A^* - \{x\} = A^+$ such that $A=\{a,b\}$ and $x \in \{a,b\}^*$",2
7404,"Regex to find variants of ""Google""",2
6611,Daily Coding Challenge solution - day 21,2
4982,Does the following transformation preserve context-freeness?,2
7216,Simplifying member functions in Blackjack game,2
3339,What is coffee effect on muscles ? On sport performances?,1
8611,Is it possible to find the criminal with graph-theoretic methods?,0
8871,Peculiar family of apparently positive semidefinite matrices,0
7026,How to add decimals to formal grammar?,2
5817,"Capturing the positions of ""start"" and ""end"" markers in a multi-line string",2
7182,Termination of a composition of terminating functions,2
2210,how can we identify the novel protein amino acid sequence and function?,1
5696,using (IDisposable) in c# factory pattern,2
7762,"Public Function to remove empty or """" elements from a single dimension array",2
3203,Does a queen wasp sting also have poison?,1
1232,Mint twisted like a spiral,1
5629,Inconsistent state of a lock,2
836,Why do I have super vision in purely red light?,1
462,Functioning of BRCA2,1
8708,"Is the ""binary operation"" in the definition of a group always deterministic?",0
6318,Parsing playlists efficiently,2
2228,Why roots have radial vascular bundles while stems have conjoint?,1
9444,Popular math books with depth,0
7880,Running async tasks and cancelling after a timeout if necessary - follow up (1),2
3350,Is there an advantage to having cellulite,1
1448,Can animals and humans be ranked in their ability to detect moisture?,1
9371,"Area between the curve $y$, the $x$-axis and the lines",0
10577,"Show $\frac{b}{c} + \frac{c}{a} + \frac{a}{b} \ge 3$ for $a,b,c > 0$.",0
11760,Show that $f(x):=\cos(x^2)$ is not periodic.,0
11502,Relatively Prime Polynomials and Linear Independence,0
2291,Help needed in fish identification,1
6519,Binary search implementation,2
3736,How was the first ribosome theorized to have been made?,1
4882,Improving performance of function to multiply vector with a matrix?,2
6130,Method for eliminating spent hashes from a large collection?,2
7636,Composition or Private Inheritance for Implementing Builder?,2
888,How are arms different than legs?,1
1017,What is the identity of this spider from India?,1
5121,String Matching w/o repeating the comparisons for common part of the two strings,2
4191,Examples for lower bounds proof except sorting,2
9948,Dirac delta integral form proof,0
7235,Two variants of a db_create_resources(…) function,2
1500,Gender and age-specific mutation rate in plants,1
4294,How to reduce this regular expression?,2
8756,Representation of the double cover of $A_5$,0
7450,Validation of a couple of model classes using FluentValidator,2
6137,Recording a customer's shopping cart as an order 2.0,2
9314,Sequences in $C(X)$ converging uniformly implies uniform boundedness and equicontinuity,0
6759,How/when is calculus used in Computer Science?,2
3541,About the mechanism of coupled reaction/metabolism with ATP,1
1793,How was the origin of CTVT parasitic cancer determined?,1
8923,Questions about a proof of the existence of the Lagrange polynomial,0
4577,References for the computational complexity of training neural networks,2
10871,Application of existence and uniqueness theorem.,0
1083,About validation process of phenological study,1
9699,Outer automorphism group of $\mathfrak{su}(n)$,0
9822,Proving $\sum_{n=0}^\infty\frac{x^n}{n!}>0$ for all $x\in\Bbb R$ without invoking any Taylor series knowledge base.,0
5003,Replace match inside tags,2
9526,Probability you can walk from point $A$ to point $B$,0
3091,Human female chest model or data representation?,1
9727,A computable set of sentences neither probable nor disprovable from $PA$,0
10148,Show that inverse image of a Lebesgue measurable function is Lebesgue-measurable,0
8889,"Squarefree integers and floor function, Möbius function",0
2892,How come all my family have brown eyes and I have blue eyes?,1
4723,Compressing sparse tries using multidimensional matrices,2
28,Why do trees prefer their sunlight a bit diffused?,1
2417,Parietal and Visceral epithelia,1
10988,Multiple fibres of an elliptic fibration on Enriques surfaces,0
301,"Why are VAL, MET and ALA substitutions commonly used for protein behaviour and function studies?",1
8719,Prove $B = (A∪B)−(A −B)$,0
8368,How many ways are there to sit 4 people from a group of 10 people around a circular table where two sittings are considered,0
8715,fourier series representation,0
3678,Tubing connector identification request,1
4084,Checking that all occurrences of 'g' have another 'g' as a neighbor,2
6368,Apache reverse proxy security configuration,2
1139,Measuring Bioluminescent Algae Intensity,1
5275,Distribution of cycles length in a graph,2
664,Measuring luminescence in a fluorescence plate reader,1
7804,"Morse code is a ternary human-optimised code, is there a binary, non-machine optimised code?",2
7946,Performance of row- vs. column-wise matrix traversal,2
9229,Derivation of series of $\ln(x)$ for $x > 0$,0
8866,Maximum Variance Orthogonal Projection,0
1145,Why is water a polar molecule?,1
4935,Multithread resource producer and consumer algorithm,2
732,Who creates first nitrogen compounds in the food supply chain,1
1051,Glycogen replenishment after exercise,1
8817,Sum of $\frac{9}{5^2\cdot 2 \cdot 1}+\frac{13}{5^3 \cdot 3 \cdot 2}+\frac{17}{5^4 \cdot 4 \cdot 3}+\ldots \text{to} \hspace{0.1 cm} \infty $,0
6826,Why are different logarithms in the same Θ even thought their difference diverges?,2
6530,Algorithm for blending/merging shapes together like liquid,2
4330,How to prove that a language is context-free?,2
7402,Moving and organizing files in download folder,2
2656,Is local equilibrium a reasonable assumption for evolutionary processes?,1
8682,Complex analysis contour integral problem,0
554,Does electricity cause damage on a cellular level?,1
3356,"What is this insect, the bite of which is causing deaths?",1
9447,Intuition behind area of the Dirac delta function,0
6015,How to solve recurrence $T(n) \le 2T(n/3) + c\log_3 n$ using substitution method,2
345,How does the body measure dehydration?,1
960,Simple experimental design of a chemostat without pumps,1
847,Is there a type of amnesia that separately affects long-term memory?,1
11026,Difficult vector identity using Levi Civita,0
5670,Identifying Coffman conditions in a given situation with deadlock,2
7416,Merge sort in declarative style with JavaScript,2
6958,Managing Angular subscriptions,2
10798,Inequality between Laplacians at a point of local maximum,0
1021,Parts of Brain Active for Dreams | Right Hemisphere or Cortex,1
11082,Convergence of expectations of random variables,0
951,Is it possible for a human to live forever if he/she didn't catch any diseases?,1
9750,Increasing and Decreasing functions using interval notation,0
3681,What does basipetal succession (of flowers/leaves) mean?,1
9623,How many paths are there from A to B?,0
6549,Data Visualization (rendering env),2
10221,Correct form of derivative,0
1530,Where can I find resources of the biological processes occurring after death of a mammal at various temperatures?,1
8729,Show that $ \lim_{n \to \infty}\sum_{i=1}^n \frac{((n+1)-i)a_i}{n^2} = \frac{a}{2} $,0
10755,Residue of pole at higher power in the denominator,0
10319,"positive measurable function on $[0,1]$",0
5895,Calculating multiple car prices from a file - follow-up,2
8847,Write the general region of a given subset,0
11199,"Studying $ \sum \frac{n!}{\prod_{k=1}^n (\alpha+k)} $, $\alpha>0$",0
794,Modern reference for Kropotkin's lazy bees,1
2256,Do bacteria grow on pure dry glucose?,1
11957,Monotonic bijection from positive reals to reals between 0 and 1,0
4218,Checking to see whether a document can be deleted,2
8308,"For a discrete stopping time $\tau$, $\mathcal{F}_\tau^X = \sigma(X(t\wedge\tau):t\ge 0).$",0
