,question,target
1704,"Using spherical coordinates, is there an equation of a sphere not centered at the origin? If so what is it?",1
2863,Multiplicativity of the Euler characteristic,1
1679,"Conformal map onto a circle, from an identification space composed of five square regions.",1
3586,Function $f(x)f(\frac{xf(x)+4}{x})=1$,1
1838,Product of Fourier integrals,1
4066,"Example of ring $R$ when $(R,.)$ forms a group",1
7790,Can a cell survive temporarily without oxygen?,0
1529,finding limit of a multivariable function,1
3363,Second derivatives with respect to $\mu$ and $\sigma^2$,1
11399,AC0 and first order logic equivalence,0
9569,Report a status based on a list of results,0
10951,Speeding up Codechef FROGV,0
10829,"Creating formatted ""[time] [unit] ago"" messages from a seconds value",0
4120,Dimension of isotropy group in homogenous space,1
7429,"Can it always be determined if an animal is a carnivore, omnivore, or herbivore by its teeth or are there exceptions?",0
7239,What is the recommended PPM when foliar feeding L-amino acids,0
4288,"Automorphism group of direct product of groups, proof",1
9898,Transition coverage for a DFA,0
10767,Event delegation without jQuery,0
10943,Why is $3^{\log_2 n}$ the same as $n^{\log_2 3}$?,0
6316,Why do fully grown organisms need protein intake?,0
4672,Number Of Solutions Of Homogeneous And Non-Homogeneous System,1
735,Is $E(f(x))$ always a constant?,1
3124,"What happens to the definition of a filter if we add a ""closed under union property""?",1
63,Specific matrix has no 2-dimensional invariant subspaces,1
2000,Cartesian product -- understanding the definition,1
10656,Finding Minimum and Maximum Value,0
10111,Excel VBA code midStr() function using left and right position instead of length used with mid(),0
10553,Zipfile password recovery program,0
9246,Question about turing machines,0
10666,"Is ""duplicate"" in RPN enough for replacing variable binding in term expressions?",0
3761,How does WolframAlpha calculate the alternate forms of sin(x)?,1
7417,What is the function of multiple nuclei in syncytial cells?,0
10088,Test data for tasks that communicate over network,0
1845,Want to test the series for convergence/divergence $\sum_n \frac{\sqrt{n+1} - 1}{(n+2)^3 - 1} $,1
3957,"$a$ and $b$ irreducible polynomials such that $\forall u \in \mathbb{Q}[t], a|u(t^n)\iff b|u(t^n)$",1
9872,Is List comprehension equivalent to composition of filter and map?,0
7354,Are carbohydrates an essential component of human diet?,0
11433,Zipper trees implementation,0
7621,How did shellfish and coral survive acidic oceans in earlier eras?,0
8860,Indian Spider Identification,0
11998,"Setting the path to toolbarAssociatedXibName, with fallback",0
9042,Variable declaration closer to usage Vs Declaring at the top of Method,0
5457,$Re(\frac{f}{g})\geq 0$ on the boundary of disk implies $f$ and $g$ have same number of zeros in the disk,1
11381,Complexity of finding a spanning tree that minimizes the maximum interference,0
8457,Why can't a human regenerate limbs like some other species?,0
7774,How are newly synthesised proteins targeted to the plasma membrane?,0
8867,Which mammals cannot synthesize taurine?,0
1928,$m(X) > 0$ Show that $Y \subset X$ where $Y$ is measurable can be such that $m(Y) = \delta$ for any $0 < \delta < m(X)$,1
8123,Is diabetes mellitus a sex-linked disease?,0
3988,Using the spectral method to solve $Ax=b$,1
286,"With a product and sum of $x$ and $y$, calculate $9x^2+15y^2$",1
4984,When are the topological duals $A^*$ and $B^*$ isomorphic?,1
10591,"If one shows that UNIQUE k-SAT is in P, does it imply P=NP?",0
4891,How to determine intervals where $f$ is greater than $g$?,1
10388,Dubins TSP crossing trajectory theorem,0
247,"In general what happens in Conway's Prime Game given $2^n$, with $n$ composite, as the initial value?",1
1615,Knight's tour problem existance proof,1
10355,Isometric Projection and Culling,0
1021,How do I factorise the following expression?,1
7681,Can a person really die quickly from biting their tongue?,0
7341,Why is there a notch in the Na curve for an action potential?,0
6012,How does the brain recall information?,0
5774,Commutative algebra - integral extensions question,1
11949,Marriage Problem: Is both sided stable matching strongly pareto optimal?,0
9208,Binary tree level order traversal algoritm,0
8058,ATP yield of fermentation: study to cite?,0
3559,Incomplete/flawed wikipedia proof?,1
6977,Laurasia and Gondwana,0
5236,Expected exit time of ball of Brownian motion,1
11199,Creating lists and sublists dynamically,0
2310,finding convergence for $\sum\limits_{n=0}^{\infty} \frac{(-1)^n x^{2n}}{n!}$,1
1261,Matrix exponential question,1
10789,Find equivalent weighted DAG sum of whose weight is minimum,0
11325,Finding the maximum substring for which a given predicate is true,0
3061,Directional derivative in orthogonal directions of a determinant,1
5751,Prerequsites for working through the 2nd half of Gradient flows in metric spaces and in the spaces of probability measures,1
4587,Tensor products over Ring of Integers,1
4970,Can we find the GCD of two polynomials in $\mathbb Q[x]$ by representing the coefficients as vectors?,1
10350,Algorithm for solving system of congruences,0
5629,Classification of singularities - $\frac{e^{-z^2}}{(z-2)}$ at $a=0$,1
2405,How to evaluate these $4$ integrals?,1
11264,How can I compute the time complexity of this image processing algorithm?,0
10623,Very simple RESTful API dispatching in PHP,0
6773,What is (probably) the closest living relative of the trilobite?,0
11294,Circular Array Rotation,0
993,Lower bound for Stirling numbers of the first kind,1
6881,Test question regarding botany,0
2088,Closure of a point : Zariski Topology.,1
357,Can Isosceles Triangle Properties be used in inverse to prove?,1
5950,How to solve this double integral involving trig substitution (using tangent function)?,1
4133,Finding the cross section of a couple of surfaces,1
7463,How does menstruation proceed during one period?,0
8749,What information does the nociceptor relay to the brain about stimuli below threshold?,0
10386,Monitoring the clipboard,0
3109,A kind of pumping lemma for finitely generated groups,1
3358,Does every finite poset have a rigid endomorphism?,1
4352,Details about the Brouwer fixed-point theorem,1
4380,"Facing difficulty in finding a counterexample to prove that the set SL$(n, \Bbb R)$ is not bounded in M$(n, \Bbb R)$ for $n \geq 2$.",1
5248,Definition of star in a simplicial complex,1
10449,Temporal kernel filtering on video frames coming in a loop,0
10484,Closure properties between 2 languages of different types,0
4489,Universal mapping property and field extensions,1
2736,About $n$'th rooth of $-1$ in a finite field,1
7251,What is this insect? Seems to be in Indonesia,0
5981,"Inverse element of ""-""",1
8263,Nutrition mineral intake method,0
2019,Theorem about Polynomial Rings,1
797,How the element $x$ is different from $\{x\}$?,1
11382,Codewars: Pick peaks,0
6887,Do sulfate reducing bacteria help during the formation of the mineral dolomite in low temperature environments?,0
5333,Determining linear independence of three simple functions for a third order ODE. (2.9-7),1
11684,O(1) distinct elements in an array implies?,0
6906,"What does the root ""phyllum"" mean used botanical binomial nomenclature",0
242,Bitangent lines to polygons and polygon sets,1
4345,Is the laplacian L derived from the affinity matrix A in spectral clustering always block diagonal?,1
7922,How does Mupirocin affect in staphylococcal infection?,0
7408,Transcription takes place from the 5’ to the 3’ end of the m-RNA. Why?,0
1729,Implementation of the Baum-Welch algorithm for HMM parameter estimation,1
11776,checking whether a language is turing recognizable,0
8091,Respiration of an animal cell media,0
6152,Restriction enzyme type II,0
4546,Cauchy's formula: $\int_\gamma \frac{e^{z}}{z(z-3)} dz $,1
1958,In how many ways can you paint 90 distinct buckets?,1
6891,"What is the difference in the electrical excitability between a ""large diameter soma"" and a ""large diameter axon""",0
1454,Calculate height from two right angled triangles sharing an edge,1
10273,Sandwich shop interface using the Decorator pattern,0
10652,Understanding x64 and x86 OS with 64bit cpu,0
9550,Finding bounded lexicographically largest string of digits but not larger than other with counted substitutions,0
102,Silly Error calculating eigenvalues of a 3x3?,1
11772,How can I improve my Java MethodPointer?,0
9308,Is there a flaw in this Wikipedia proof of cycle property of Minimum Spanning Tree?,0
93,studying the series $\sum_\limits{n=0}^\infty \tan (\frac{n}{1+n^3})$,1
6544,What happens when we know that there is something that we forgot but we can't remember what it was?,0
7769,What is the difference between endomysium and sarcolemma,0
7144,Do any nonhuman species have effective ebola immunity?,0
8656,Is it possible for a human to live forever if he/she didn't catch any diseases?,0
10086,Auto move files to a sub folder with Ruby,0
8977,Why are bugs attracted to light bulbs but not flames?,0
7716,"Are humans known to be ""poisonous"" to any animal?",0
3540,"how to solve the equation A=s/r for s, for r?",1
58,How to prove the result of summing the divergent asymptotic sum for $H_n$?,1
11788,"Unit test code for a private median-of-three function, using reflection",0
11449,Finite Automata: Final vs Accepting States,0
4962,Anti-derivative of a function involving exponentially distributed variable,1
9830,Running time of a nested loop with $\sum i \log i$ term,0
5591,Find the Matrix $A^{482}$ in terms of $A$,1
4090,"Why does $ -[(1-p)^2]^i = [1-(1-p)^2]$ where $[(1-p)^2]^i] = P(\min(X,Y) > i)$?",1
10701,SQL Negation: Find X when X does not do Y,0
8317,How To Avoid Macro-Evolution Confusion?,0
9635,"Organizing a ""speedback""",0
6813,Popular science on carcinisation,0
3790,Convergence of non-finite measures,1
1688,Looking for a geometrical proof,1
9765,Lingo game using Python,0
4986,"finding an explicit formula for $a_n$ if$ a_0=1, a_1=4$, and $a_{n+2}=8a_{n+1} -16a_n$.",1
6591,Are epigenetic modifications the most stable mechanisms for cell differentiation?,0
514,How much faster is $T_2$ than $T_1$ in percent $\%$?,1
3956,"If $ 0<A <B$, is it true that $||A||_p < ||B||_p$ for all $p$ positive integer?",1
1972,find sup of $\frac m{m+n}$,1
660,$s^2/s^2+D^2=4N^2λ^2$ put into $y=mx+c$,1
2724,"Integrate $\int_0^4 \frac{x}{\sqrt{16 + 5x}} \, dx$",1
1596,"Let $X$ and $Y$ have the joint pdf $f(x,y)=8x(1-y),0<y<1,0<x<1-y$. Compute $P(Y<X\mid X \leqq \frac{1}{4})$",1
8226,Is there a negative correlation between the mRNA produced by the cell and the time of extraction?,0
5228,$2xy+\ln y=x \sin x$. Find $y'$.,1
8800,Dealing with Repetitive Bases in DNA?,0
5724,Topologies on the collection of $\sigma$-algebras,1
7131,"I'm trying to identify this salamander-looking creature I found in my house today in Coos Bay, Oregon. It is about 2"" long. What is it?",0
5238,Maximisation subject to an integer constraint,1
2967,"Calculate volume of $V={\{(x,y,z)|x^2+y^2\leq z\leq \sqrt{6-x^2-y^2}}\}$",1
1408,"$(M,d)$ be a complete metric space and $N \subset M$ a closed subset $\Rightarrow N$ is complete",1
3748,Is there an identity for dividing a function's derivative by the function itself?,1
3869,Example of sequences that satisfy limsup and liminf properties,1
3359,Book about creating geometries with programming languages,1
6542,What happens when the parietal cells of gut epithelium becomes partially non-functional?,0
5481,In how many ways can I have $1.50 using exactly 50 Coins?,1
9673,Showing a message when the column is true,0
10144,Simple multiplication quiz,0
5241,How to prove that a collection of elements is a class which is not a set.,1
10394,"Sorting an ""almost sorted"" array in sub linear time",0
3375,Linearized Euler-Poisson equation,1
11875,"How to resize a large, distributed hash table?",0
8521,What is the maximal insert length for PCR based homologous recombination in S. cerevisae,0
