,question,target
3063,Can 3% hydrogen peroxide be used as effective disinfectant and antiseptic?,1
5000,How does translation invariance in vision happen?,1
10656,Finding Minimum and Maximum Value,0
10111,Excel VBA code midStr() function using left and right position instead of length used with mid(),0
10553,Zipfile password recovery program,0
9246,Question about turing machines,0
10666,"Is ""duplicate"" in RPN enough for replacing variable binding in term expressions?",0
6761,Electroporation of one-cell embryo?,1
1417,What is the relation between formal group and formal scheme,0
10088,Test data for tasks that communicate over network,0
4845,When does a jalapeño begin to produce heat/capsaicin?,1
6957,Why do animals have more heavy nitrogen and carbon than plants?,1
9872,Is List comprehension equivalent to composition of filter and map?,0
1354,"Convergence of $\int_0^\infty x \sin e^x \, dx$",0
11433,Zipper trees implementation,0
1621,Polarity of $\frac{x + 3}{x - 4}$,0
2860,Solve this differential equation $\Biggr(\frac{dy}{dx} -1\Bigg)\Bigg(y-x\frac{dy}{dx}\Bigg)=\frac{dy}{dx}$,0
11998,"Setting the path to toolbarAssociatedXibName, with fallback",0
9042,Variable declaration closer to usage Vs Declaring at the top of Method,0
8457,results of FgenesH and GenScan,1
11381,Complexity of finding a spanning tree that minimizes the maximum interference,0
2457,What is the greatest $b<1000$ for which 2015 is a member of a sequence $s_n$,0
1774,not $L^1$ convergent but point-wise almost everywhere convergent,0
2867,Number of homomorphisms $ \phi: _4 \to _4 $,0
4928,How are Genetic Circuits Modelled?,1
2123,Is this scratch work overly complicated for a proof,0
6988,Interpreting qPCR curves: how to find Ct value in my case?,1
3286,What is the name of cell structures that have an adaptation to increase their surface area?,1
7984,Just how dangerous is ethidium bromide?,1
10591,"If one shows that UNIQUE k-SAT is in P, does it imply P=NP?",0
7891,Why are female clones more often produced,1
10388,Dubins TSP crossing trajectory theorem,0
3247,Can a same gene stretch from one chromosome to another separate chromosome?,1
4615,Are your finger muscles and tendons interconnected?,1
10355,Isometric Projection and Culling,0
4021,Why did the urinary bladder evolve?,1
1681,"In algebraic extension, field homomorphism induces isomorphism.",0
1341,"Relative extreme point of function $f(x,y)$",0
12,What does really mean by the picture below?,0
8774,PCR in different cell line,1
11949,Marriage Problem: Is both sided stable matching strongly pareto optimal?,0
9208,Binary tree level order traversal algoritm,0
2058,COmbinatoric : Guess who is the winner candidate?,0
6559,Ebola: cleaning of protective suit,1
977,What is the correct and most common noun to describe the degree of how much a system of equations is underdetermined?,0
8236,What is the title of Darwin's paper on cellular structure?,1
11199,Creating lists and sublists dynamically,0
5310,What is the connection between sleep requirement and age?,1
4261,How can autoimmunity be selective?,1
10789,Find equivalent weighted DAG sum of whose weight is minimum,0
11325,Finding the maximum substring for which a given predicate is true,0
6061,Why does sex last so long?,1
8751,Why is the rough ER necessary to make extracellular proteins?,1
7587,Why does K+ have more concentration inside of the cell compared to outside of the cell? Why is Na+ and Cl- the opposite?,1
7970,A good textbook on GMO,1
10350,Algorithm for solving system of congruences,0
8629,anyone can help identify this aquatic microganisms?,1
5405,Identification of snake,1
11264,How can I compute the time complexity of this image processing algorithm?,0
10623,Very simple RESTful API dispatching in PHP,0
773,Dependent Permutations,0
11294,Circular Array Rotation,0
3993,The properties of benign tumours,1
881,Continuous population models,0
5088,Can a hinge joint technically allow rotatory motion?,1
3357,Help identify this small spiney praying mantis?,1
8950,Why do antibody tests target different antibodies?,1
7133,Microorganisms in Louis Pasteur's experiment of beans,1
1463,Can this generalization of the exponential function be expressed using more familiar functions?,0
2749,Why study Algebraic Geometry?,0
10386,Monitoring the clipboard,0
6109,Can I use PCR buffer instead of cDNA synthesis buffer?,1
6358,Is there a way to determine how far and how fast an animal can run for based on geometry?,1
7352,Which plant is this?,1
7380,Why do Hot/Cold drinks taste sweeter once returning to room temperature?,1
8248,What is this bizarre insect?,1
10449,Temporal kernel filtering on video frames coming in a loop,0
10484,Closure properties between 2 languages of different types,0
7489,Can two half-cut potatoes fuse back together?,1
5736,"Chickpeas as feed for house sparrows , ringneck parrots?",1
1251,Use ampleness of morphisms to investigate objects,0
8981,"What do Caucasians see in their peripheral vision, and how is their visual field?",1
2263,Probability of picking one coin out of two tossing it twice and getting the same result?,0
5019,How do insects survive the winter?,1
3797,Non-radioactive nucleotide labeling compatible with reverse transcriptase?,1
11382,Codewars: Pick peaks,0
887,distributive law of differential form,0
8333,Does terminology for changes in membrane potential refer to additive or multiplicative change?,1
11684,O(1) distinct elements in an array implies?,0
906,"Given a control polygon, how do you find a tangent vector at a given point (CAGD, Bezier Curve)?",0
3242,How many centrioles/basal bodies are there in multi-ciliated cells throughout the cell cycle?,1
7345,DNA extraction from parasitic worm,1
1922,"Is the complement of the closed unit disk in the plane homeomorphic with $\mathbb R^2\setminus \{(0,0)\} $ ?",0
1408,"$(M,d)$ be a complete metric space and $N \subset M$ a closed subset $\Rightarrow N$ is complete",0
4729,Does GTP-γS (GTP gamma S) bind all GTP-binding proteins?,1
11776,checking whether a language is turing recognizable,0
2091,How can I characterise the error of an interpolated surface?,0
152,Determining whether functions are regular for $X = V(XY - WZ)$,0
7546,"Identifying a shrub with unusual ""many shoots"" growth behavior",1
4958,Is life in a supercritical fluid possible?,1
891,Proof for the existence of primes not equal to $ap_\alpha +bp_\beta$ etc?,0
4454,Why are carbohydrates the most common short-to-medium-term energy storage form in biology?,1
10273,Sandwich shop interface using the Decorator pattern,0
10652,Understanding x64 and x86 OS with 64bit cpu,0
9550,Finding bounded lexicographically largest string of digits but not larger than other with counted substitutions,0
3102,What the difference between an inverted and everted retina?,1
11772,How can I improve my Java MethodPointer?,0
9308,Is there a flaw in this Wikipedia proof of cycle property of Minimum Spanning Tree?,0
3093,"Definition of ""Niche Complementarity""",1
544,Finite Morphisms of Affine Curves are Surjective,0
1769,Why is the intersection of algebraic subsets of an algebraic variety again an algebraic subset?,0
1144,Trying to understand how to check subspaces,0
2656,Calculate inverse Laplace transform of $\exp(\sqrt{s^2-r^2})$,0
10086,Auto move files to a sub folder with Ruby,0
2977,Solve SDE for Brownian Bridge,0
1716,Spectral radius and operator norm,0
6540,Favored Conditions of Bacterial Growth,1
3058,What makes teeth feel sticky after drinking Coca-Cola?,1
11788,"Unit test code for a private median-of-three function, using reflection",0
11449,Finite Automata: Final vs Accepting States,0
7962,Insect identification Colorado,1
9830,Running time of a nested loop with $\sum i \log i$ term,0
8591,Which eukaryotic species had evolved the most after losing ability of sexual reproduction?,1
7090,Resolution of X-ray crystallography,1
10701,SQL Negation: Find X when X does not do Y,0
2317,how prove $\binom{n}{n/2} = \Omega (\frac{2^{n}}{n})$?,0
9635,"Organizing a ""speedback""",0
813,The Hessian and Eigenvalues,0
6790,"Do sulfate reducing bacteria ingest their sulfate as solid, or as dissolved in water?",1
4688,Limit of muscle atrophy,1
9765,Lingo game using Python,0
7986,Systems identification in small neural network,1
591,Let $X$ be a semimartingale with $\triangle X \neq1$. Proof that $\mathcal{L}(\varepsilon(X))=X-X_0$.,0
3514,How exactly is the sunflower seed pattern calculated?,1
6956,Why do boys sweat more than girls during exercise?,1
4972,Which animal that lives in the forest makes this noise?,1
3660,Eyelids interconnected?,1
5724,Localization of Protein Kinase-A,1
4596,NCBI blast for exact match of short sequence,1
2226,Is any reflector from a presheaf category $PSh(K)$ to a topos $C$ necessarily left exact?,0
8228,Can oxygen diffuse out through the lungs?,1
2800,Entropy of the bivariate Gaussian copula: Closed-form analytical solution,0
8724,Peculiarity of chemo senses,1
1131,"Check proof that $a^x + b^x = c$ has exactly one solution given $a, b\in(0, 1)$ or $a,b >1$",0
8238,"How to isolate host cell RNA (tRNA,mRNA,rRNA) from viral RNA?",1
5967,Is it more likely to develop a throat-ache at night?,1
4408,Transcription takes place from the 5’ to the 3’ end of the m-RNA. Why?,1
6748,Specified effect of trans cranial electric stimulation on neurotransmitters,1
6869,What biological processes can affect the temperature of the shadow a tree casts?,1
6359,Are all genetic instructions in DNA?,1
542,How to solve the following linearly independent vector problem?,0
8481,Virus that can enter all cell types,1
9673,Showing a message when the column is true,0
10144,Simple multiplication quiz,0
8241,Why don't fish get hurt with so many sharp fish bones?,1
10394,"Sorting an ""almost sorted"" array in sub linear time",0
6375,What happens to tube nucleus of the pollen tube after fertilisation?,1
11875,"How to resize a large, distributed hash table?",0
2521,"How to deduce the size of C∩B from the sizes of A, B, C, A∩C, A∩B and A∩B∩C?",0
1739,How to preform Voigt notation?,0
5626,Determination of gene direction,1
4526,How is a substance classified as a vitamin?,1
7065,How does Serotonergic (5-HT2A mediated) Psychedelia work?,1
2114,"Prove the Inequality proves true, three variables",0
11641,Find max number of repeating heads and tails,0
8485,What type of bird skull is this?,1
7084,Does the cellular response to every receptor work the same way?,1
11007,Pandas add calculated row for every row in a dataframe,0
2097,Number of Atoms in a Probability Space,0
708,How to self study Linear Algebra,0
1132,Noetherian ring under some conditions has at least two minimal prime ideals,0
7168,Does blowing 'HOOO' vs 'HAAA' release different amounts of CO2?,1
