,question,target
8333,"Characterization of Open sets on $\mathbb{R}^m, m > 1$",1
147,Is this an equivalent definition of Hölder continuity?,1
23898,Generalizing the Initialization of Singleton Derived Classes,0
958,solving a differential equation which I don't quite understand,1
5101,Complete developable surface in $\mathbb{R}^3$ is ruled,1
4785,Mean value is linear,1
20886,Extension method splitting string on each capital letter,0
15521,"mixing beer with spirits, increase alcohol content?",0
8796,What does this exercise from field theory really tell us?,1
13211,Range for which the Verhulst-Pearl model is a good approximate,0
1789,how to choose which one holds?,1
15703,Does sociality evolved before or after the ability of motility?,0
2422,Solving an ODE with a jump in the source term,1
14345,How was the guided daily amount (GDA) calculated?,0
11059,$(x_{n})$ is a real sequence with $x_{n}\ne0$. Assume $\lim\frac{x_{n+1}}{x_{n}}=\ell$. Show $|\ell|<1\implies\lim{x_{n}}=0$.,1
15871,"Meaning of the word ""targeted"" in a description of chromatin immunoprecipitation",0
8678,Line bundle on projective $A$-scheme is the difference between two very ample line bundles,1
22197,How much math does one need to know to understand discrete math/structures for computer science?,0
1257,Is $~f(x+dx)=f(x)+df ~$ true? How to prove it?,1
12022,When does the vertebral column finish chondrifying and begin to ossify?,0
7929,how to find the elements of additive Group - $\mathbb{Z_7^+}$,1
8521,Infinite square grid,1
13662,"Estimate sex-specific survival from mark-recapture data using multi-site, sex-specific cormack-jolly-seber model?",0
21255,Recursive Regular Expressions,0
8416,Homomorphism from $\mathbb R^2\to \mathbb C$,1
11918,How do you solve a least square problem with a noninvertible matrix?,1
21129,Bridge Crossing Problem Proof?,0
12602,Can the restless leg syndrome may have been caused due to natural selection?,0
12217,Could someone please identify this species?,0
7333,Unable solve parametric equations (and transform them back into regular form),1
6847,Math in division in two cases proof,1
21334,"Difference between ""data dependence graph"", ""data dependency graph"", and ""data flow graph""",0
16127,How sterile is working next to a bunsen burner?,0
19626,Converting numbers to English words,0
13376,Did spiders respond to light for building webs before artificial light was invented?,0
5534,Worst-Case Addition to Smallest Enclosing Circle,1
8163,Probability Measures clarification,1
17806,White water bird with black 'hat',0
23927,Simulate Random Risk Battle,0
20203,How do I use the Myhill-Nerode theorem to show that a language is not regular?,0
1633,Question about nomenclature of Dirac delta function as a measure,1
22131,Is there a known worst start configuration for Ford-Johnson sorting algorithm?,0
14903,Do Marsupials have a standard classification system for their blood groups?,0
15244,Linker DNA and Genetic Expression,0
9486,Is there a definite integral that yields $e^\pi$ or $e^{-\pi}$ in a non trivial way?,1
13508,Auto-immune problems if immature B-cells released if bone marrow bone is fractured?,0
2448,"Abbott Exercise: Prove that $ x_1 = 3 $, $ x_{n+1} = \frac {1} {4-x_n} $ converges.",1
6434,Expected value of a max,1
13557,"Can you ""fight"" a coma or serious illness?",0
23474,Start an EventHandler in different Thread,0
7211,Definition of bounded in a metric space - confirmation,1
16187,Could one hear without his ear?,0
19391,Android audio recording using AudioRecord and ByteBuffer,0
3308,Baby Rudin: showing continuity without Lebesgue dominated convergence and ACC?,1
13350,Why some neurons are tetraploid,0
6990,"$U = $ and $A = $. find the decomposition of $U$ as the sum of a vector parallel to $A$, and a vector orthogonal to $A$",1
353,Cardinality of the borel measurable functions?,1
15187,In which order did the cells of the immune system evolve?,0
8131,What can be said about a function in this case?,1
12267,"How does ""be altruist to those who are similar to you"" evolve?",0
23243,C# + Linq - grouping objects by frames of time found in the data,0
13657,Probabilities in calculating the kinship coefficient,0
10452,Subspaces - relation between images of linear map,1
13217,What range of dose should be used?,0
7652,Ladyzhenskaya's inequality,1
21164,Implementing parser combinators in a functional manner,0
7566,Is there any research in mathematical biology that isn't heavy in differential equations?,1
15947,Why apes started to contemplate and become altruistic?,0
11733,Probabilities - spam filter,1
726,Computing the trigonometric sum $ \sum_{j=1}^{n} \cos(j) $,1
16460,Why are the bacteria that cause hospital-acquired infections resistant to many antibiotics?,0
18921,Creating a scraper using multithreading,0
6816,What should happen to an impossible cube at a vertex?,1
9636,Verifying proof that a shape is a parallelogram.,1
9887,What is the 3rd degree Taylor polynomial expanded at $x=0$ of the function $x\sin(y)=y+\sin(x)$?,1
20424,"PowerShell - fast remove a directory with 10,000+ files",0
14960,Identification of an animal building,0
17744,Does too much Genetical Modification leads to formation of new species?,0
15903,What is the Giemsa staining of chromosomes?,0
3411,Relation between discrete uniform and binomial distribution,1
22854,Do different variants of Mergesort have different runtime?,0
11204,Matrix minimization problem: Lowest offer for matrix A and B,1
7090,How to interpret this probability question?,1
14899,"What are ""inactive"" cells during Ca2+ imaging of neurons?",0
5788,Define polar coordinates of circle at origin and circle with radius $R$.,1
3171,different types of number series and their uses in real life,1
1230,Dinner invitation problem combinatorics,1
10286,Prove that $PT$ bisects $\angle{ATB}$ with two touching circles.,1
5060,Peano axioms in FOL - numbers lower than or equal to another,1
21137,Table-Driven Finite State Machine,0
18004,Generation of all numbers of arbitrary length and base,0
9212,Sum of 1 + 1/2 + 1/3 +.... + 1/n,1
9562,Distributing arbitrary union over arbitrary intersection (and vice versa),1
4266,"If $a_n=100a_{n-1}+134$, find least value of n for which $a_n$ is divisible by $99$",1
7665,Integral value of $n$ that makes $n^2+n+1$ a perfect square.,1
10331,Upper-bound on the sum of two dependent Gaussians.,1
10287,"If $X$ has Unif[0,2] distribution, then what is the density of $Y=X1_{(0,1)}(X)$",1
19306,Generating rooted labelled subtrees of a JS object,0
11815,"Recursive seqence of power set, starting with the empty set",1
20931,Memory-Test for Soldiers,0
3453,Find the domain of $g(x) = \ln \left( {\frac{x}{{x - 1}}} \right)$,1
23246,Best data structure for queries about subsets?,0
16450,Is this how female and male gametes look like in plants?,0
2725,"Show that $f_n \to f$ in $L^2(d\mu)$ if $f_n \to f$ a.e., $f_n \ge 0$, $f_n \in L^2(d\mu), f \in L^2(d\mu)$",1
15872,Nature vs Nurture in Rooster mating dance: Are roosters lame dancers because they never learned any better?,0
13924,Is there any difference between strain and mutation/mutant?,0
2428,Integrating matrix differential equation with linearly varying anti-symmetric matrix,1
23370,machine learning- Hoeffding’s inequality and PAC Model,0
11766,Product of two Abelian group,1
19639,Preparing precedence graph from fork and join code,0
10957,Why if 1 occurs somewhere in ternary expansion then that number is not belong to Cantor Set?,1
12746,What causes a selective shift of colour perception after removing wavelength filtered glasses?,0
21807,Reducing independent set to triangle-free subgraph,0
13492,PedigreeAnalysis Genetics,0
21864,"""Guess my Number"" game in Python (2.7.9)",0
556,Gauge transformations in differential forms,1
19267,Individual bit access in C,0
10946,What path to get to topology?,1
4901,Showing $||T||_{op}$ is bounded,1
9093,"Normalizing the Eigenvalues so their sum is equal to min(n, p)?",1
21121,Counting unordered factorizations with distinct parts,0
13974,Sorting beads with FACS,0
11316,Can the following linear program have a negative optimal solution?,1
4904,Calculate an abstract linear value of a given point on a 2d coordinate system from 3 given values for 3 different points,1
15691,Is it true that ethanol can have some positive effects?,0
10774,The mass matrix and the stiffness matrix in finite element method for heat equation,1
13711,What is Peter's rule in neuroscience?,0
17638,"Identification of a bug in Vasai, India",0
12112,Does someone know of a website that keeps track of a species population?,0
12357,Help identify this small spiney praying mantis?,0
5983,High school Math team questions!!,1
8441,a way to find the smallest +ve integer with exactly x factors,1
10025,Homeomorphism between $\mathbb{R}^2$ and the open unit disc,1
12960,How can a waterborne disease be transmitted,0
9903,inverse laplace transform of $\frac{s^3}{(s^2+4)^2}$,1
16101,Single channel micro arrays,0
23188,Traversing trees with Lenses,0
1564,Question on series of function (Multiple choice),1
22671,increase speed for 'for loop',0
20346,"What is ""memory coalescing""?",0
23020,Logger module in child processes from os.fork(),0
588,Inequality $\sqrt{a_1a_2}+\sqrt{a_2a_3}+\cdots+ \sqrt{a_{n-1}a_n}≤ \frac{n-1}{2}(a_1+a_2+ \cdots + a_n)$,1
8581,Influence of preconditioning on degenerate eigenvectors,1
5227,"If $f,g$ are entire functions such that $f(g(z))=0, \forall z, $ then $g$ is constant or $f(z) =0, \forall z \ ?$",1
17965,"What is a ""Valid Species""?",0
20316,Sorting in O(n) time in a finite domain,0
20817,Multi-threaded client/server/rate_controller testing harness,0
6823,"What is the name of this ""co-direct sum"" of vector spaces?",1
4010,Aspiring Engineer Math Book,1
9100,Indefinite integral $\int^{\infty}_{0}\frac{x}{x^4+1}dx$ via residues,1
4311,Finding a Common Complement,1
2658,Homotopic function question - very basic,1
19016,Create path to file under 64-bit %programfiles% from 32-bit process,0
22611,RxJS Observable with initial value,0
11576,"If $\lambda_i$ are eigenvalues of $A$, are $e^{\lambda_i}$ eigenvalues of $e^A$?",1
14331,What are the different types of helices in protein secondary structures and how do they differ?,0
20546,Divide and conquer algorithm for a gas station problem,0
3623,how do I factor this $6a^2+ 70ab$?,1
3016,Subgroup of $S_4$ of order 4,1
13743,What is meant by clones of B-cells?,0
11719,How to find maximum value of trig function?,1
16354,"Is it ""easier"" for researchers to detect evolutionary ancestry than distance in the evolutionary tree?",0
8154,Operators with integrals defintion: $Q^*Q=Q?$,1
17316,What disease does Saccharopolyspora erythraea cause?,0
2134,"Does an extraneous root of a polynomial in trigonometric functions have meaning? (Eg, the root $\cos\theta=-2$ of $\cos^2\theta+3\cos\theta+2=0$.)",1
10147,Justification for using $P\{X \leq x\}$ notation in random variables,1
18847,Any class implementation,0
14570,How do white Caladiums perform enough photosynthesis to support their mass?,0
17036,"Could an ""overactive"" brain increase the chances of Alzheimer's Disease?",0
18760,Queue with std::vector,0
15279,Identification of this Salamander,0
4060,"If $f$ is a uniformly continous function, then $|f(x)|\leq a|x|+b$",1
11500,"What are the critical points of the function $f(x,y) = (x^2 + y^2) e^{y^2 - x^2}$",1
18023,What algorithm solves high-order unification for untyped terms in most cases?,0
2773,How do I cut a square in half?,1
18861,Middleware for sending PartialViews via email,0
15307,"Identify this insect with a big ""face"" pattern on its brown fuzzy wings",0
20157,Placing 1d items in a 2d grid with constraints,0
6888,Subgroup of a group with 24 elements.,1
5383,Shortest distance around a pyramid,1
3019,"Simplify the following, Indicies",1
