,question,target
2863,Number of ways a sum of r can occur if a die is rolled a number of times.,1
1679,Moment of ineirtia using Green's theorem,1
3586,"Does the quotient map need to take open sets to open sets, why?",1
1838,Solve the inequality $|\arccos(\cos(x))|<\pi/4$,1
4066,Thom isomorphism for cohomology with compact support,1
7790,Genetics problem-Height of a plant,0
1529,Can any Real number be typed in a computer?,1
3363,Seperation linear functional question,1
11399,Generating words based on a list of letters,0
9569,JavaScript function for printing a countdown,0
10951,Subset sum problem with many divisibility conditions,0
10829,What if Indexes in Hoare's Quick Sort Algorithm Both Land on Values Less than Pivot?,0
4120,Alternating group (n>4) is generated by stabilizers.,1
7429,"Identify an animal (Japan, urban area)",0
7239,How are memories stored in the brain?,0
4288,Testing at certain level of significance if average is more than a given number.,1
9898,Recommend Next Note Purchase,0
10767,Can we see all of mathematics as an attempt to simplify computations?,0
10943,Function for accessing and searching dictionaries using /slashed/paths (like xpath),0
6316,Are there any biological obstacles prohibiting lighter-than-air organisms?,0
4672,For a rational function which one of the following is true?,1
735,Solution to equation using permutation,1
3124,"Need help with finding domains, intercepts, max/min of function",1
63,Definition of functional derivative,1
2000,Show that sequence converges in probability,1
10656,How to apply recursion in this problem,0
10111,Computing integer square roots in Java - follow-up,0
10553,"Does every DAG have at most one ""universal source""?",0
9246,Systemctl services start and UFW ports allow script,0
10666,Destructure array and use object shorthand assignment,0
3761,"What is the difference between root mean square, and standard deviation?",1
7417,Inheritance of Huntington's disease,0
10088,Best practices to do complex forms with javascript?,0
1845,Calculate a multiple integral,1
3957,"If $\int_0^t X_sdB_s$ is a martingale, does $\mathbb E[\int_0^t X_s^2ds]<\infty $?",1
9872,Providing an algorithm for a given PDA,0
7354,Can phylocode classify viruses?,0
11433,Organising loops for parsing a text file,0
7621,Relative Property of Alleles,0
8860,network with all the interactions of the alpha-synuclein protein,0
11998,Is the set of all valid C programs countable?,0
9042,"JSON loader with event bus, cache, and session",0
5457,"Metric induced by measure $d(A,B) = \mu( A \triangle B)$. Ideal?",1
11381,HackerRank: XOR-sequence,0
8457,Is there a physiological difference between love and infatuation?,0
7774,How can I search through literature databases for words containing a * when the asterisk is read as syntax and not part of a query?,0
8867,Why do we like to touch fluffy things?,0
1928,Proving a set is a manifold,1
8123,"When assessing a threat, does the amygdala compare the stimulus to memories of the amygdala or the hippocampus?",0
3988,Method of moments with a Gamma distribution,1
286,Limit of $0^0$ (Indeterminate form),1
4984,How to verbally state $f(y\mid x)\;?$,1
10591,TypeScript simple localStorage cache,0
4891,velocity with height of time for an arbitrary projectile being launched from a cliff,1
10388,Two's complement general formula,0
247,Logistic differential equation problem,1
1615,Image of a $z-$ultrafilter is contained in a unique $z-$ultrafilter,1
10355,Ajax call with Spring MVC Controller,0
1021,Why isn't the eigenvalue equal to the matrix?,1
7681,"What did Darwin mean by ""degraded flowers""?",0
7341,How to preprocess htseq counts for gene expression (TCGA),0
6012,Which of the following lacks DNA?,0
5774,Rick Miranda exercise complete intersection curve. Prove it and find genus.,1
11949,Pancake Sorting Graph Recursive Definition,0
9208,Temperature conversion in C,0
8058,People say the cardiac cycle depends on blood pressure? How so?,0
3559,Verfication of deduction made using the Cauchy-Schwarz inequality,1
6977,Are trees the only source of large amounts of oxygen?,0
5236,Regex with a limit on repeated letters,1
11199,Fastest Windows script to move files from one did to a network dir,0
2310,Definition of Standard Brownian Filtration,1
1261,"What is the relationship between the ""set system"" in graph theory and the one in measure theory?",1
10789,Is the number of tests needed to know if a program computes the identity computable?,0
11325,Do we have knowledge bases only because the logics are not automated enough?,0
3061,Taylor series and radius of convergence: $\sqrt{x}$ with centre $x = 16$?,1
5751,To what functions does $f(t):=\sum_{n=0}^{\infty} e^{-t\sqrt{n}}$ converge?,1
4587,Jacobian of the inverse of two functions,1
4970,"PDF of $\sqrt{|X|}$ and $-\ln|X|$ where $X$ is uniform on $[-1,1]$",1
10350,SQL design for representing a two-level hierarchy of objects with containment,0
5629,Does there exist a smooth vector field which is locally the gradient of a function but not globally.,1
2405,Show that $\dim V^{G} = 1/|G| \sum_{g \in G} \chi_{T} (g). $,1
11264,"Restriction: polynomial time decision of instance is why needed to ""decision Problem""?",0
10623,Bubble sort algorithm in JavaScript,0
6773,What is the purpose of getting a rabies vaccine after exposure?,0
11294,"What is different between ""Arithmetic Calculation"" and ""Calculation"" in computer science?",0
993,Linear combinations and spanning solution spaces,1
6881,How are babies born without a brain?,0
2088,Solving time derivative of glycogen dynamics: $17.6{dG\over dt} = 2000 - 13G^2$,1
357,"Prove True or false : If $A$ and $B$ are nxn invertible matrices and $(AB)^2=A^2B^2$, then $AB=BA$",1
5950,"Who coined the term ""(Non)Derogatory Matrices""?",1
4133,Relation between the centralizer and the conjugacy class!,1
7463,Simulating Migration in SimBit Software Program,0
8749,Why do human ears have a lower boundary for the lowest energy perceivable signal than eyes?,0
10386,Rearrange an array in place such that the first and last halves are interleaved,0
3109,"difference of either or, neither nor, both or and either and",1
3358,determine point in triangle,1
4352,"How many antisymmetrical relations are there on a set $B =\{ 1,2,3\}$?",1
4380,A geometry problem involving geometric mean,1
5248,How to mentally flip a coin?,1
10449,"Finding a specific ""balls-into-bins"" partition given its index in the lexicographical ordering",0
10484,Number-Guessing Game in Rust,0
4489,Radius of convergence of $\sum_{n=0}^\infty 4^{{(-1)}^n n} z^{2n}$,1
2736,Evaluate $\lim_{n\rightarrow \infty} \left (\frac{1}{\sqrt{n^2}{}} + \frac{1}{\sqrt{n^2 + 1}} + \ ... + \frac{1}{\sqrt{n^2 + 2n}}\right)$,1
7251,What is the difference between a paralog and an isoform?,0
5981,"Given a Positive Definite Matrix, find conditions of elements inside the matrix",1
8263,Can I get 1% of my one of my great great grandparents genes?,0
2019,Moment map and Hamiltonian,1
797,Special set in $\mathbb{R}^d$,1
11382,Shortest path with nodes containing collectibles of negative cost,0
6887,Are there testosterone receptors in female mammary tissue?,0
5333,"If $A$ and $B$ are closed, then $A+B$ is Borel",1
11684,Summations and products in F#,0
6906,Will a completely removed cat whisker grow back?,0
242,Finding joint probability distribution for dependent variables,1
4345,Show that the number of faces in a planar connected graph on $n$ vertices is bounded from above by $2n-4$,1
7922,What is 'exhausted buffer' in gel electrophoresis?,0
7408,Plant tissue culture,0
1729,solution of the ODE $u du =ydx+xdy$,1
11776,Proof for time complexity of Insertion (k-proximate) Sort equals O(nk),0
8091,How is temperature sensed?,0
6152,Where to find E.coli gene expression data?,0
4546,$\mathcal{Z}$ -structure of Hyperbolic Groups,1
1958,Compute or approximate the inverse of $\mathbf{A} + \mathbf{u}\mathbf{v} + \lambda \mathbf{I}$,1
6891,Same primers and different melting peaks for two samples (~1°C appart),0
1454,Functions with logarithmic integrals,1
10273,"Sum All Odd Fibonacci Numbers, freecodecamp challenges",0
10652,"If $PSPACE^{SAT}=PSPACE$ and $PSPACE \subseteq EXP$, then why does $EXP^{SAT}$ not necessarily equal to $EXP$?",0
9550,Using visible line segments to compute a visibility polygon,0
102,Different expressions of the limit definition of a derivative,1
11772,How to implement conditional probability distribution on set-valued Random Variables,0
9308,Project Euler # 44 Pentagon numbers in Python,0
93,Latitude more than 90,1
6544,Function of testosterone in women and estrogen in men,0
7769,Why does histamine release in Type I hypersensitivity help in case of parasites?,0
7144,Does night sleep provide more energy-regain than sleep during the day?,0
8656,Does too much screen time really damage your brain?,0
10086,Algorithm for sorting arrays of arrays,0
8977,interpreting enhancer and promoter regions of a target gene,0
7716,What causes the development of antibiotic-resistant strains of bacteria?,0
3540,"Probability, ""good"" basket.",1
58,Combinatorics and Probability. 3 vowels 4 consonants,1
11788,Monoalphabetic Substitution Cipher,0
11449,Are point clouds faster to render than triangle meshes? What are the advantages of using one over the other?,0
4962,Existence of a measure-preserving mapping between two given measure spaces?,1
9830,PHP Iterate over Child's Child Efficiently,0
5591,Find the bijection between Kummer's field and Galois subgroup,1
4090,Does $\lim_{n\rightarrow\infty}f\left(nx\right)=0\quad\forall x>0$ imply $\lim_{x\rightarrow+\infty}f\left(x\right)=0$?,1
10701,Difference between Computing Architecture and Platform in Computer Science,0
8317,Is heat released during work due to ATP breakdown or a increased blood flow?,0
9635,"Jaccard decay, Jaccard recall, and class-agnostic binary segmentation",0
6813,What kind of bird did I hear at three AM in Germany,0
3790,"What are some specific operations for matrices, like is dot product for vectors?",1
1688,"Is $\sigma((X,Y))=\sigma(X,Y)$?",1
9765,Writing a thread-safe queue in C++,0
4986,How to differentiate the trace of a matrix times its diagonal,1
6591,What causes a selective shift of colour perception after removing wavelength filtered glasses?,0
514,Solving for the kernels in a Sturm-Liouville transformation,1
3956,Is there a method for finding the fixed point of logarithmic functions?,1
1972,Carmichael number divisible by a given positive integer,1
660,Solve quadric equation system,1
2724,Proving an Entire Function is 0,1
1596,question about Morse theory in Hilbert space,1
8226,"In CRISPR bacteria, how does viral genomes get integrated into the spacers of CRISPR? Also, in its use, where does Cas9 cut the DNA?",0
5228,"Prove that $\{p: U(p,p)\downarrow\}\equiv_m K_e=\{p:\phi_p()\downarrow\}$",1
8800,Are homozygous carriers of the CCR5-Δ32 allele fully immune to all known strains of HIV?,0
5724,"difference of two series converges, but when does each converge?",1
7131,Does the Jungian notion of collective unconsciousness have any legitimacy in the light of modern neurobiology and epigenetics?,0
5238,Determinant of symmetric tridiagonal matrices,1
2967,Probabilities of the sum of two cards - the sum of two cards equaling a number,1
1408,"Take the metric space $\Bbb R^2$ with the usual formula for $d$. Set $E=\{(x,y)\in\Bbb R^2:1\le x^2+y^2\le 4\}.$ Show that $E$ is connected.",1
3748,Sufficient condition for a infinite countable or non-countable intersection of open sets is equal to an open set.,1
3869,How many ring homomorphisms are there from $\mathbb{Z}_{12}$ to $\mathbb{Z}_4$?,1
3359,Which propositions are true?,1
6542,Father with mutated mtDNA- why isn't his offspring at risk?,0
5481,Every sequence is composed of isolated points?,1
9673,Authentication using PDO,0
10144,Naive php web hook endpoint for use in a production environment,0
5241,Vectors at the same angle,1
10394,How can we get a Las Vegas algorithm from a Monte Carlo one?,0
3375,If $A^{2x}=4$ what is ${A^{3x}-A^{-3x}\over A^x - A^{-x}}$,1
11875,What is a local inference system?,0
8521,Why does chewing enrage me?,0
