,question,target
5998,Is it possible to move your arms above your head when handcuffed in the back?,0
3042,Can the eye distinguish between pure and composite colours and how do we measure this?,0
11457,Intersection of two generative neural networks,1
5381,How do I solve this problem related to specificity and sensitivity?,0
2457,What is the greatest $b<1000$ for which 2015 is a member of a sequence $s_n$,0
1774,not $L^1$ convergent but point-wise almost everywhere convergent,0
2867,Number of homomorphisms $ \phi: _4 \to _4 $,0
7928,Selectively mapping one object to another,1
2123,Is this scratch work overly complicated for a proof,0
9988,Ruby command to edit a field in a SAM file,1
6286,Are finite state transducers and Mealy machines the same machines?,1
10984,"Listing blog posts, each of which may belong to multiple categories",1
4591,Why is hydrofluoric acid so dangerous if it is a weak acid?,0
10891,Proving Minimum Sequence Disjoint Set,1
4388,"Why do some reflex actions involve interneurons, but some don't?",0
6247,"Session state wrapper, extending an existing application",1
7615,Fast templated call back implementation,1
4355,Statistician confused about exact SNP data type,0
7021,Average case running time of quick sort,1
1681,"In algebraic extension, field homomorphism induces isomorphism.",0
1341,"Relative extreme point of function $f(x,y)$",0
12,What does really mean by the picture below?,0
11774,Putting read data into a combined file based on certain attributes,1
5949,How do lilies sense day and night and open and close their flowers?,0
3208,Are there terrestrial plants that thrive on sea water?,0
2058,COmbinatoric : Guess who is the winner candidate?,0
9559,Complexity of edit distance with block operations,1
977,What is the correct and most common noun to describe the degree of how much a system of equations is underdetermined?,0
11236,Which pretrained model will be best for my dataset?,1
5199,Is there a correlation between incidence of type 1 diabetes and vitiligo?,0
8310,Perl switch/case module,1
7261,Weekly job to create or update the lessons in all locations,1
4789,Can anyone identify this seed or nut?,0
5325,"Species identification, tree from Ecuador",0
9061,Multiple random falling objects animation in Java,1
11751,Send blob image using Ajax/PHP,1
10587,ConvertAll Methods Implementation for Multidimensional Array in C# - follow-up,1
10970,"VersionString (eg ""1.0.2"") IComparer algorithm",1
4350,Why some neurons are tetraploid,0
11629,Terrain map generator with JavaScript and HTML5/CSS,1
8405,Asymptotic analysis of shifting/multiplying,1
5264,How to start learning disease profiling?,0
4623,"X chromosome ""weight""?",0
773,Dependent Permutations,0
5294,What causes leaves to be hydrophobic?,0
6993,Is every AVL tree a BST or just BT?,1
881,Continuous population models,0
8088,Making a NFA for accepting a string only if it contains the given substrings,1
6357,K-Nearest Neighbors in pure Python,1
11950,Resize image with good quality and less weight,1
10133,Generate every unique combination using all elements from array,1
1463,Can this generalization of the exponential function be expressed using more familiar functions?,0
2749,Why study Algebraic Geometry?,0
4386,What species is this bushy thorny yellow-flowered angiosperm from Morocco?,0
9109,Changing height of an UI panel using Array content,1
9358,Why do public key systems involve private keys?,1
10352,"Creating an array length n * n, separating it into n groups, and adding numbers to it n times",1
10380,Are there any PSPACE problems that don't exist in NP-Hard?,1
11248,Check for correct number of elements in exploded string,1
4449,Building a PDB file from amino acid sequence of non-folded structure,0
4484,Why is the mechanism of inheritance for this disease autosomal dominant?,0
10489,Proof of Subject-Expansion Theorem in Type Theory,1
8736,Userscript to redirect insecure pages to HTTPS,1
1251,Use ampleness of morphisms to investigate objects,0
11981,Python monkeypatch an API and search through iterable object tree,1
2263,Probability of picking one coin out of two tossing it twice and getting the same result?,0
8019,If we can simulate $NP$-machines why isn't it trivial that $NP=coNP$?,1
6797,Slow MIS Distributed Algorithm,1
5382,Identification: Stinging walking/flying skin cells,0
887,distributive law of differential form,0
11333,Inverting a Scrabble letter score map,1
5684,"Identification of a beetle found in a basement in Virginia, USA",0
906,"Given a control polygon, how do you find a tangent vector at a given point (CAGD, Bezier Curve)?",0
6242,Does every language that fulfills the regular Pumping conditions also fulfill the context-free ones?,1
10345,Getting statistics in rest api endpoint,1
1922,"Is the complement of the closed unit disk in the plane homeomorphic with $\mathbb R^2\setminus \{(0,0)\} $ ?",0
1408,"$(M,d)$ be a complete metric space and $N \subset M$ a closed subset $\Rightarrow N$ is complete",0
7729,Relating a proof to a Haskell program,1
5776,What is the probability of an offspring sharing identical HLA typing as one of their parents?,0
2091,How can I characterise the error of an interpolated surface?,0
152,Determining whether functions are regular for $X = V(XY - WZ)$,0
10546,Underscore.js and jQuery templating,1
7958,"""Subpaths"" of Dijkstra's shortest path also shortest?",1
891,Proof for the existence of primes not equal to $ap_\alpha +bp_\beta$ etc?,0
7454,Existence of suitable pseudo-random number generators to derandomize BPP to P,1
4273,Do blood vessel walls have blood vessels in them?,0
4652,"Being able to write/type different texts using each hand respectively, at the same time?",0
3550,"Why dont ""growing degree days"" have units of degrees Celsius (or do they)?",0
6102,Direct Mapped Cache simulation,1
5772,How to interpret the relationships of PTMs from BioGRID's data,0
3308,"Book on yeast reproduction, evolution and on the use of yeast as model organism",0
6093,Summing up distinct elements in steps,1
544,Finite Morphisms of Affine Curves are Surjective,0
1769,Why is the intersection of algebraic subsets of an algebraic variety again an algebraic subset?,0
1144,Trying to understand how to check subspaces,0
2656,Calculate inverse Laplace transform of $\exp(\sqrt{s^2-r^2})$,0
4086,Multiplication to formalize Microbiological Processes,0
2977,Solve SDE for Brownian Bridge,0
1716,Spectral radius and operator norm,0
9540,K&R atoi() variation,1
6058,Sample Banking System Deposit Function,1
5788,How is the mRNA transported out of the endoplasmic reticulum?,0
5449,"Restriction enzymes, how are the recognition sequences determined?",0
10962,Minimal complexity for pairing two comparable sets with comparability restrictions,1
3830,Holder for 75 mm x 25 mm glass slides that can handle vibration,0
11591,Which algorithms are usable for heatmaps and what are their pros and cons,1
10090,Simple Graph in Python,1
4701,Protein tertiary Structure formation,0
2317,how prove $\binom{n}{n/2} = \Omega (\frac{2^{n}}{n})$?,0
3635,Reptiles are a paraphyletic group because?,0
813,The Hessian and Eigenvalues,0
9790,"activerecord, refactoring the source code",1
7688,"One rational interval function and one irrational, will they ever collide?",1
3765,"With the 5$ covid19 test - an antigen test - , would trials (most likely) be independent?",0
10986,Two's complement Using ONLY Logic Gates,1
591,Let $X$ be a semimartingale with $\triangle X \neq1$. Proof that $\mathcal{L}(\varepsilon(X))=X-X_0$.,0
6514,Binary cross Entropy derivative?,1
9956,Number guessing game in Kotlin,1
7972,Average of subarrays of length k in C++,1
6660,"Sum Square Difference, which way is more Pythonic?",1
8724,Modifies Dijkstra’s Algorithm to find the maximum cost path,1
7596,"Let $ L = \{ \langle M \rangle : L(M) = \Sigma^* -\{\epsilon\} \}$, Show that $L\notin RE$",1
2226,Is any reflector from a presheaf category $PSh(K)$ to a topos $C$ necessarily left exact?,0
11228,What happens when there is a branch mispredict and an interrupt occurs?,1
2800,Entropy of the bivariate Gaussian copula: Closed-form analytical solution,0
11724,fastest way to find matching pattern,1
1131,"Check proof that $a^x + b^x = c$ has exactly one solution given $a, b\in(0, 1)$ or $a,b >1$",0
11238,Grouping elements optimally other than NP-hard approach,1
8967,Selecting site to browse in python,1
7408,Dynamic Dispatch replacement for Generic methods,1
9748,Find all combinations of a number sequence which is first increasing then decreasing,1
9869,Jquery sortable style function,1
9359,Does this LCS algo generate all the CS or only all the LCSs?,1
542,How to solve the following linearly independent vector problem?,0
11481,Creating a binomial heap from an array in Θ(n) time,1
3673,Are there any benefits/disadvantages/traits from having a permanent lower core temperature?,0
4144,Do any nonhuman species have effective ebola immunity?,0
11241,Find all disconnected directed (cyclic) subgraphs and transform them into stars,1
4394,Why do rabbits often have white hindquarters?,0
9375,Working on key-value disk cache written in plain C. Is there any errors?,1
5875,Endogenous retroviral insertions as evidence for evolutionary relationships among primates,0
2521,"How to deduce the size of C∩B from the sizes of A, B, C, A∩C, A∩B and A∩B∩C?",0
1739,How to preform Voigt notation?,0
8626,How to read typing rules?,1
7526,Non intersecting paths of graphs with obstacle number one,1
10065,Why updating only a part of all neural network weights does not work?,1
2114,"Prove the Inequality proves true, three variables",0
5641,"Is there a resource for comparing categories of life along quantifiable dimensions such as species diversity, geographic range, total mass, etc?",0
11485,Solve the recurrence $a_n - 3a_{n-1} + 2a_{n-2} = 6 \cdot 2^n$,1
10084,Structure of a Pumping Lemma proof: contradiction or counterexample?,1
5007,Do there exist T helper memory cells?,0
2097,Number of Atoms in a Probability Space,0
708,How to self study Linear Algebra,0
1132,Noetherian ring under some conditions has at least two minimal prime ideals,0
10168,natas28 Padding Oracle Attack,1
9527,Tornado chat with SockJS and Redis,1
9467,Reviewing password hashing functions,1
10817,React Animation example - accordion panel,1
6045,Find the election winner,1
2270,Applications of a theorem of Cartier and Gabriel,0
2282,Equation of a Tangent Plane and Surface Area,0
3387,How does the enzyme Dicer function in the RISC complex?,0
3065,A website for identifying birds,0
11440,Conflict serializibility,1
1967,Find the cardinality of the set of all continuous real-valued functions of one variable.,0
8420,Inserting values at maximal distance from current value,1
10875,Bin-packing satisfiability rather than minimization,1
11474,Start an EventHandler in different Thread,1
413,Riemann mapping theorem - Personal project,0
5246,Are the byproducts of mammalian digestion simply depleted versions of the food or liquid consumed?,0
